id,tradingsymbol,instrument_type,strike,expiry,instrument_token,lot_size,exchange_token,index_name,tick_size,last_updated
1734,NIFTY26MAY23850PE,PE,23850,2026-05-26,18476546,65,72174,NIFTY,0.05,
1735,NIFTY26MAY23800CE,CE,23800,2026-05-26,18475778,65,72171,NIFTY,0.05,
1736,NIFTY26MAY23800PE,PE,23800,2026-05-26,18476034,65,72172,NIFTY,0.05,
1737,NIFTY26MAY23750CE,CE,23750,2026-05-26,18475266,65,72169,NIFTY,0.05,
1738,NIFTY26MAY23750PE,PE,23750,2026-05-26,18475522,65,72170,NIFTY,0.05,
1739,NIFTY26MAY23700CE,CE,23700,2026-05-26,18474754,65,72167,NIFTY,0.05,
1740,NIFTY26MAY23700PE,PE,23700,2026-05-26,18475010,65,72168,NIFTY,0.05,
1741,NIFTY26MAY23650CE,CE,23650,2026-05-26,18474242,65,72165,NIFTY,0.05,
1742,NIFTY26MAY23650PE,PE,23650,2026-05-26,18474498,65,72166,NIFTY,0.05,
1743,NIFTY26MAY23600CE,CE,23600,2026-05-26,18468610,65,72143,NIFTY,0.05,
1744,NIFTY26MAY23600PE,PE,23600,2026-05-26,18469634,65,72147,NIFTY,0.05,
1745,NIFTY26MAY23550CE,CE,23550,2026-05-26,18468098,65,72141,NIFTY,0.05,
1746,NIFTY26MAY23550PE,PE,23550,2026-05-26,18468354,65,72142,NIFTY,0.05,
1747,NIFTY26MAY23500CE,CE,23500,2026-05-26,18449154,65,72067,NIFTY,0.05,
1748,NIFTY26MAY23500PE,PE,23500,2026-05-26,18449410,65,72068,NIFTY,0.05,
1749,NIFTY26MAY23450CE,CE,23450,2026-05-26,18436866,65,72019,NIFTY,0.05,
1750,NIFTY26MAY23450PE,PE,23450,2026-05-26,18437122,65,72020,NIFTY,0.05,
1751,NIFTY26MAY23400CE,CE,23400,2026-05-26,18435842,65,72015,NIFTY,0.05,
1752,NIFTY26MAY23400PE,PE,23400,2026-05-26,18436098,65,72016,NIFTY,0.05,
1753,NIFTY26MAY23350CE,CE,23350,2026-05-26,18435330,65,72013,NIFTY,0.05,
1754,NIFTY26MAY23350PE,PE,23350,2026-05-26,18435586,65,72014,NIFTY,0.05,
1755,NIFTY26MAY23300CE,CE,23300,2026-05-26,18427138,65,71981,NIFTY,0.05,
1756,NIFTY26MAY23300PE,PE,23300,2026-05-26,18427394,65,71982,NIFTY,0.05,
1757,NIFTY26MAY23250CE,CE,23250,2026-05-26,18426626,65,71979,NIFTY,0.05,
1758,NIFTY26MAY23250PE,PE,23250,2026-05-26,18426882,65,71980,NIFTY,0.05,
1759,NIFTY26MAY23200CE,CE,23200,2026-05-26,18426114,65,71977,NIFTY,0.05,
1760,NIFTY26MAY23200PE,PE,23200,2026-05-26,18426370,65,71978,NIFTY,0.05,
1761,NIFTY26MAY23150CE,CE,23150,2026-05-26,18416898,65,71941,NIFTY,0.05,
1762,NIFTY26MAY23150PE,PE,23150,2026-05-26,18417154,65,71942,NIFTY,0.05,
1763,NIFTY26MAY23100CE,CE,23100,2026-05-26,18411266,65,71919,NIFTY,0.05,
1764,NIFTY26MAY23100PE,PE,23100,2026-05-26,18411522,65,71920,NIFTY,0.05,
1765,NIFTY26MAY23050CE,CE,23050,2026-05-26,18405122,65,71895,NIFTY,0.05,
1766,NIFTY26MAY23050PE,PE,23050,2026-05-26,18405378,65,71896,NIFTY,0.05,
1767,NIFTY26MAY23000CE,CE,23000,2026-05-26,18404098,65,71891,NIFTY,0.05,
1768,NIFTY26MAY23000PE,PE,23000,2026-05-26,18404354,65,71892,NIFTY,0.05,
1769,NIFTY26MAY22950CE,CE,22950,2026-05-26,18403586,65,71889,NIFTY,0.05,
1770,NIFTY26MAY22950PE,PE,22950,2026-05-26,18403842,65,71890,NIFTY,0.05,
1771,NIFTY26MAY22900CE,CE,22900,2026-05-26,18403074,65,71887,NIFTY,0.05,
1772,NIFTY26MAY22100CE,CE,22100,2026-05-26,18384898,65,71816,NIFTY,0.05,
1773,NIFTY26MAY22100PE,PE,22100,2026-05-26,18385154,65,71817,NIFTY,0.05,
1774,NIFTY26MAY22050CE,CE,22050,2026-05-26,18384130,65,71813,NIFTY,0.05,
1775,NIFTY26MAY22050PE,PE,22050,2026-05-26,18384386,65,71814,NIFTY,0.05,
1776,NIFTY26MAY22000CE,CE,22000,2026-05-26,18379010,65,71793,NIFTY,0.05,
1777,NIFTY26MAY22000PE,PE,22000,2026-05-26,18380546,65,71799,NIFTY,0.05,
1778,NIFTY26MAY21950CE,CE,21950,2026-05-26,18378242,65,71790,NIFTY,0.05,
1779,NIFTY26MAY21950PE,PE,21950,2026-05-26,18378754,65,71792,NIFTY,0.05,
1780,NIFTY26MAY21900CE,CE,21900,2026-05-26,18377730,65,71788,NIFTY,0.05,
1781,NIFTY26MAY21900PE,PE,21900,2026-05-26,18377986,65,71789,NIFTY,0.05,
1782,NIFTY26MAY21850CE,CE,21850,2026-05-26,18377218,65,71786,NIFTY,0.05,
1783,NIFTY26MAY21850PE,PE,21850,2026-05-26,18377474,65,71787,NIFTY,0.05,
1784,NIFTY26MAY21800CE,CE,21800,2026-05-26,18376706,65,71784,NIFTY,0.05,
1785,NIFTY26MAY21800PE,PE,21800,2026-05-26,18376962,65,71785,NIFTY,0.05,
1786,NIFTY26MAY21750CE,CE,21750,2026-05-26,18376194,65,71782,NIFTY,0.05,
1787,NIFTY26MAY21750PE,PE,21750,2026-05-26,18376450,65,71783,NIFTY,0.05,
1788,NIFTY26MAY21700CE,CE,21700,2026-05-26,18375682,65,71780,NIFTY,0.05,
1789,NIFTY26MAY21700PE,PE,21700,2026-05-26,18375938,65,71781,NIFTY,0.05,
1790,NIFTY26MAY21650CE,CE,21650,2026-05-26,18375170,65,71778,NIFTY,0.05,
1791,NIFTY26MAY21650PE,PE,21650,2026-05-26,18375426,65,71779,NIFTY,0.05,
1792,NIFTY26MAY21600CE,CE,21600,2026-05-26,18373378,65,71771,NIFTY,0.05,
1793,NIFTY26MAY21600PE,PE,21600,2026-05-26,18373634,65,71772,NIFTY,0.05,
1794,NIFTY26MAY21550CE,CE,21550,2026-05-26,18372866,65,71769,NIFTY,0.05,
1795,NIFTY26MAY21550PE,PE,21550,2026-05-26,18373122,65,71770,NIFTY,0.05,
1796,NIFTY26MAY21500CE,CE,21500,2026-05-26,18372354,65,71767,NIFTY,0.05,
1797,NIFTY26MAY21500PE,PE,21500,2026-05-26,18372610,65,71768,NIFTY,0.05,
1798,NIFTY26MAY21450CE,CE,21450,2026-05-26,18371842,65,71765,NIFTY,0.05,
1799,NIFTY26MAY21450PE,PE,21450,2026-05-26,18372098,65,71766,NIFTY,0.05,
1800,NIFTY26MAY21400CE,CE,21400,2026-05-26,18371330,65,71763,NIFTY,0.05,
1801,NIFTY26MAY21400PE,PE,21400,2026-05-26,18371586,65,71764,NIFTY,0.05,
1802,NIFTY26MAY21350CE,CE,21350,2026-05-26,18370818,65,71761,NIFTY,0.05,
1803,NIFTY26MAY21350PE,PE,21350,2026-05-26,18371074,65,71762,NIFTY,0.05,
1804,NIFTY26MAY21300CE,CE,21300,2026-05-26,18368770,65,71753,NIFTY,0.05,
1805,NIFTY26MAY21300PE,PE,21300,2026-05-26,18369026,65,71754,NIFTY,0.05,
1806,NIFTY26MAY21250CE,CE,21250,2026-05-26,18367234,65,71747,NIFTY,0.05,
1807,NIFTY26MAY21250PE,PE,21250,2026-05-26,18367490,65,71748,NIFTY,0.05,
1808,NIFTY26MAY21200CE,CE,21200,2026-05-26,18366722,65,71745,NIFTY,0.05,
1809,NIFTY26MAY21200PE,PE,21200,2026-05-26,18366978,65,71746,NIFTY,0.05,
1810,NIFTY26MAY21150CE,CE,21150,2026-05-26,18365698,65,71741,NIFTY,0.05,
1811,NIFTY26MAY21150PE,PE,21150,2026-05-26,18365954,65,71742,NIFTY,0.05,
1812,NIFTY26MAY21100CE,CE,21100,2026-05-26,18365186,65,71739,NIFTY,0.05,
1813,NIFTY26MAY21100PE,PE,21100,2026-05-26,18365442,65,71740,NIFTY,0.05,
1814,NIFTY26MAY21050CE,CE,21050,2026-05-26,18364674,65,71737,NIFTY,0.05,
1815,NIFTY26MAY21050PE,PE,21050,2026-05-26,18364930,65,71738,NIFTY,0.05,
1816,NIFTY26MAY21000CE,CE,21000,2026-05-26,18364162,65,71735,NIFTY,0.05,
1817,NIFTY26MAY21000PE,PE,21000,2026-05-26,18364418,65,71736,NIFTY,0.05,
1818,NIFTY26MAY20950CE,CE,20950,2026-05-26,18363650,65,71733,NIFTY,0.05,
1819,NIFTY26MAY20950PE,PE,20950,2026-05-26,18363906,65,71734,NIFTY,0.05,
1820,NIFTY26MAY20900CE,CE,20900,2026-05-26,18363138,65,71731,NIFTY,0.05,
1821,NIFTY26MAY20900PE,PE,20900,2026-05-26,18363394,65,71732,NIFTY,0.05,
1822,NIFTY26MAY20850CE,CE,20850,2026-05-26,18362626,65,71729,NIFTY,0.05,
1823,NIFTY26MAY20850PE,PE,20850,2026-05-26,18362882,65,71730,NIFTY,0.05,
1824,NIFTY26MAY20800CE,CE,20800,2026-05-26,18362114,65,71727,NIFTY,0.05,
1825,NIFTY26MAY20800PE,PE,20800,2026-05-26,18362370,65,71728,NIFTY,0.05,
1826,NIFTY26MAY20750CE,CE,20750,2026-05-26,18361602,65,71725,NIFTY,0.05,
1827,NIFTY26MAY20750PE,PE,20750,2026-05-26,18361858,65,71726,NIFTY,0.05,
1828,NIFTY26MAY20700CE,CE,20700,2026-05-26,18361090,65,71723,NIFTY,0.05,
1829,NIFTY26MAY20700PE,PE,20700,2026-05-26,18361346,65,71724,NIFTY,0.05,
1830,NIFTY26MAY20650CE,CE,20650,2026-05-26,18360578,65,71721,NIFTY,0.05,
1831,NIFTY26MAY20650PE,PE,20650,2026-05-26,18360834,65,71722,NIFTY,0.05,
1832,NIFTY26MAY20600CE,CE,20600,2026-05-26,18360066,65,71719,NIFTY,0.05,
1833,NIFTY26MAY20600PE,PE,20600,2026-05-26,18360322,65,71720,NIFTY,0.05,
1834,NIFTY26MAY20550CE,CE,20550,2026-05-26,18359554,65,71717,NIFTY,0.05,
1835,NIFTY26MAY20550PE,PE,20550,2026-05-26,18359810,65,71718,NIFTY,0.05,
1836,NIFTY26MAY20500CE,CE,20500,2026-05-26,18359042,65,71715,NIFTY,0.05,
1837,NIFTY26MAY20500PE,PE,20500,2026-05-26,18359298,65,71716,NIFTY,0.05,
1838,NIFTY26JUN22500CE,CE,22500,2026-06-30,14127362,65,55185,NIFTY,0.05,
1839,NIFTY26JUN22500PE,PE,22500,2026-06-30,14127618,65,55186,NIFTY,0.05,
1840,NIFTY26JUN23000CE,CE,23000,2026-06-30,9676546,65,37799,NIFTY,0.05,
1841,NIFTY26JUN23000PE,PE,23000,2026-06-30,9678082,65,37805,NIFTY,0.05,
1842,NIFTY26JUN22000PE,PE,22000,2026-06-30,15008514,65,58627,NIFTY,0.05,
1843,NIFTY26JUN24000CE,CE,24000,2026-06-30,18296834,65,71472,NIFTY,0.05,
1844,NIFTY26JUN24000PE,PE,24000,2026-06-30,18297090,65,71473,NIFTY,0.05,
1845,NIFTY26JUN21000CE,CE,21000,2026-06-30,13171970,65,51453,NIFTY,0.05,
1846,NIFTY26JUN21000PE,PE,21000,2026-06-30,13172482,65,51455,NIFTY,0.05,
1847,NIFTY26JUN25000CE,CE,25000,2026-06-30,18297346,65,71474,NIFTY,0.05,
1848,NIFTY26JUN25000PE,PE,25000,2026-06-30,18297602,65,71475,NIFTY,0.05,
1849,NIFTY26JUN20000PE,PE,20000,2026-06-30,9825282,65,38380,NIFTY,0.05,
1850,NIFTY26JUN25500CE,CE,25500,2026-06-30,14128130,65,55188,NIFTY,0.05,
1851,NIFTY26JUN25500PE,PE,25500,2026-06-30,14128386,65,55189,NIFTY,0.05,
1852,NIFTY26JUN19500CE,CE,19500,2026-06-30,14126850,65,55183,NIFTY,0.05,
1853,NIFTY26JUN19500PE,PE,19500,2026-06-30,14127106,65,55184,NIFTY,0.05,
1854,NIFTY26JUN26000CE,CE,26000,2026-06-30,18297858,65,71476,NIFTY,0.05,
1855,NIFTY26JUN26000PE,PE,26000,2026-06-30,18298114,65,71477,NIFTY,0.05,
1856,NIFTY26JUN19000CE,CE,19000,2026-06-30,10237186,65,39989,NIFTY,0.05,
1857,NIFTY26JUN19000PE,PE,19000,2026-06-30,10237442,65,39990,NIFTY,0.05,
1858,NIFTY26JUN27000CE,CE,27000,2026-06-30,13049090,65,50973,NIFTY,0.05,
1859,NIFTY26JUN27000PE,PE,27000,2026-06-30,13049858,65,50976,NIFTY,0.05,
1860,NIFTY26JUN18000CE,CE,18000,2026-06-30,12942338,65,50556,NIFTY,0.05,
1861,NIFTY26JUN18000PE,PE,18000,2026-06-30,12942594,65,50557,NIFTY,0.05,
1862,NIFTY26JUN28000CE,CE,28000,2026-06-30,12939522,65,50545,NIFTY,0.05,
1863,NIFTY26JUN28000PE,PE,28000,2026-06-30,12939778,65,50546,NIFTY,0.05,
1864,NIFTY26JUN28500PE,PE,28500,2026-06-30,14128898,65,55191,NIFTY,0.05,
1865,NIFTY26JUN16500CE,CE,16500,2026-06-30,14126338,65,55181,NIFTY,0.05,
1866,NIFTY26JUN16500PE,PE,16500,2026-06-30,14126594,65,55182,NIFTY,0.05,
1867,NIFTY26JUN16000PE,PE,16000,2026-06-30,12918274,65,50462,NIFTY,0.05,
1868,NIFTY26JUN15000CE,CE,15000,2026-06-30,12914434,65,50447,NIFTY,0.05,
1869,NIFTY26JUN34500CE,CE,34500,2026-06-30,14137346,65,55224,NIFTY,0.05,
1870,NIFTY26JUN34500PE,PE,34500,2026-06-30,14137602,65,55225,NIFTY,0.05,
1871,NIFTY26JUN33000CE,CE,33000,2026-06-30,12080130,65,47188,NIFTY,0.05,
1872,NIFTY26JUN33000PE,PE,33000,2026-06-30,12080386,65,47189,NIFTY,0.05,
1873,NIFTY26JUN31500CE,CE,31500,2026-06-30,14136322,65,55220,NIFTY,0.05,
1874,NIFTY26JUN31500PE,PE,31500,2026-06-30,14136578,65,55221,NIFTY,0.05,
1875,NIFTY26JUN31000CE,CE,31000,2026-06-30,10786050,65,42133,NIFTY,0.05,
1876,NIFTY26JUN30000CE,CE,30000,2026-06-30,9018626,65,35229,NIFTY,0.05,
1877,NIFTY26JUN30000PE,PE,30000,2026-06-30,9019138,65,35231,NIFTY,0.05,
1878,NIFTY26JUN29000CE,CE,29000,2026-06-30,9767426,65,38154,NIFTY,0.05,
1879,NIFTY26JUN29000PE,PE,29000,2026-06-30,9768194,65,38157,NIFTY,0.05,
1880,NIFTY26JUN28500CE,CE,28500,2026-06-30,14128642,65,55190,NIFTY,0.05,
1881,NIFTY26JUN15000PE,PE,15000,2026-06-30,12914690,65,50448,NIFTY,0.05,
1882,NIFTY26JUN14000PE,PE,14000,2026-06-30,12913666,65,50444,NIFTY,0.05,
1883,NIFTY26JUN13000PE,PE,13000,2026-06-30,9677314,65,37802,NIFTY,0.05,
1884,NIFTY26JUN12000CE,CE,12000,2026-06-30,15007746,65,58624,NIFTY,0.05,
1885,NIFTY26JUN12000PE,PE,12000,2026-06-30,15008002,65,58625,NIFTY,0.05,
1886,NIFTY26SEP22500CE,CE,22500,2026-09-29,14152706,65,55284,NIFTY,0.05,
1887,NIFTY26SEP22500PE,PE,22500,2026-09-29,14152962,65,55285,NIFTY,0.05,
1888,NIFTY26SEP23000PE,PE,23000,2026-09-29,16870146,65,65899,NIFTY,0.05,
1889,NIFTY26SEP24000CE,CE,24000,2026-09-29,16870402,65,65900,NIFTY,0.05,
1890,NIFTY26SEP24000PE,PE,24000,2026-09-29,16870658,65,65901,NIFTY,0.05,
1891,NIFTY26SEP21000CE,CE,21000,2026-09-29,16868610,65,65893,NIFTY,0.05,
1892,NIFTY26SEP21000PE,PE,21000,2026-09-29,16868866,65,65894,NIFTY,0.05,
1893,NIFTY26SEP25000PE,PE,25000,2026-09-29,16871170,65,65903,NIFTY,0.05,
1894,NIFTY26SEP25500CE,CE,25500,2026-09-29,14153218,65,55286,NIFTY,0.05,
1895,NIFTY26SEP25500PE,PE,25500,2026-09-29,14153474,65,55287,NIFTY,0.05,
1896,NIFTY26SEP19500CE,CE,19500,2026-09-29,14152194,65,55282,NIFTY,0.05,
1897,NIFTY26SEP19500PE,PE,19500,2026-09-29,14152450,65,55283,NIFTY,0.05,
1898,NIFTY26SEP26000CE,CE,26000,2026-09-29,16871426,65,65904,NIFTY,0.05,
1899,NIFTY26SEP26000PE,PE,26000,2026-09-29,16871682,65,65905,NIFTY,0.05,
1900,NIFTY26SEP27000CE,CE,27000,2026-09-29,16871938,65,65906,NIFTY,0.05,
1901,NIFTY26SEP27000PE,PE,27000,2026-09-29,16872194,65,65907,NIFTY,0.05,
1902,NIFTY26SEP18000CE,CE,18000,2026-09-29,16867074,65,65887,NIFTY,0.05,
1903,NIFTY26SEP18000PE,PE,18000,2026-09-29,16867330,65,65888,NIFTY,0.05,
1904,NIFTY26SEP28500CE,CE,28500,2026-09-29,14153730,65,55288,NIFTY,0.05,
1905,NIFTY26SEP28500PE,PE,28500,2026-09-29,14153986,65,55289,NIFTY,0.05,
1906,NIFTY26SEP16500CE,CE,16500,2026-09-29,14151682,65,55280,NIFTY,0.05,
1907,NIFTY26SEP16500PE,PE,16500,2026-09-29,14151938,65,55281,NIFTY,0.05,
1908,NIFTY26SEP30000CE,CE,30000,2026-09-29,16876290,65,65923,NIFTY,0.05,
1909,NIFTY26SEP30000PE,PE,30000,2026-09-29,16876546,65,65924,NIFTY,0.05,
1910,NIFTY26SEP15000CE,CE,15000,2026-09-29,16865538,65,65881,NIFTY,0.05,
1911,NIFTY26SEP15000PE,PE,15000,2026-09-29,16865794,65,65882,NIFTY,0.05,
1912,NIFTY26SEP31500PE,PE,31500,2026-09-29,14154498,65,55291,NIFTY,0.05,
1913,NIFTY26SEP34500CE,CE,34500,2026-09-29,14154754,65,55292,NIFTY,0.05,
1914,NIFTY26SEP34500PE,PE,34500,2026-09-29,14155010,65,55293,NIFTY,0.05,
1915,NIFTY26SEP33000CE,CE,33000,2026-09-29,16877826,65,65929,NIFTY,0.05,
1916,NIFTY26SEP33000PE,PE,33000,2026-09-29,16878082,65,65930,NIFTY,0.05,
1917,NIFTY26SEP31500CE,CE,31500,2026-09-29,14154242,65,55290,NIFTY,0.05,
1918,NIFTY26DEC22500CE,CE,22500,2026-12-29,14163458,65,55326,NIFTY,0.05,
1919,NIFTY26DEC22500PE,PE,22500,2026-12-29,14163714,65,55327,NIFTY,0.05,
1920,NIFTY26DEC23000CE,CE,23000,2026-12-29,9678338,65,37806,NIFTY,0.05,
1921,NIFTY26DEC23000PE,PE,23000,2026-12-29,9679362,65,37810,NIFTY,0.05,
1922,NIFTY26DEC22000CE,CE,22000,2026-12-29,15013890,65,58648,NIFTY,0.05,
1923,NIFTY26DEC22000PE,PE,22000,2026-12-29,15014146,65,58649,NIFTY,0.05,
1924,NIFTY26DEC24000CE,CE,24000,2026-12-29,18304258,65,71501,NIFTY,0.05,
1925,NIFTY26DEC24000PE,PE,24000,2026-12-29,18304514,65,71502,NIFTY,0.05,
1926,NIFTY26DEC21000CE,CE,21000,2026-12-29,15013378,65,58646,NIFTY,0.05,
1927,NIFTY26DEC21000PE,PE,21000,2026-12-29,15013634,65,58647,NIFTY,0.05,
1928,NIFTY26DEC25000CE,CE,25000,2026-12-29,18304770,65,71503,NIFTY,0.05,
1929,NIFTY26DEC25000PE,PE,25000,2026-12-29,18305026,65,71504,NIFTY,0.05,
1930,NIFTY26DEC20000CE,CE,20000,2026-12-29,15012866,65,58644,NIFTY,0.05,
1931,NIFTY26DEC20000PE,PE,20000,2026-12-29,15013122,65,58645,NIFTY,0.05,
1932,NIFTY26DEC25500CE,CE,25500,2026-12-29,14163970,65,55328,NIFTY,0.05,
1933,NIFTY26DEC25500PE,PE,25500,2026-12-29,14164226,65,55329,NIFTY,0.05,
1934,NIFTY26DEC19500CE,CE,19500,2026-12-29,14162946,65,55324,NIFTY,0.05,
1935,NIFTY26DEC19500PE,PE,19500,2026-12-29,14163202,65,55325,NIFTY,0.05,
1936,NIFTY26DEC26000CE,CE,26000,2026-12-29,18305282,65,71505,NIFTY,0.05,
1937,NIFTY26DEC26000PE,PE,26000,2026-12-29,18305538,65,71506,NIFTY,0.05,
1938,NIFTY26DEC19000CE,CE,19000,2026-12-29,15012354,65,58642,NIFTY,0.05,
1939,NIFTY26DEC19000PE,PE,19000,2026-12-29,15012610,65,58643,NIFTY,0.05,
1940,NIFTY26DEC27000CE,CE,27000,2026-12-29,13050370,65,50978,NIFTY,0.05,
1941,NIFTY26DEC27000PE,PE,27000,2026-12-29,13050626,65,50979,NIFTY,0.05,
1942,NIFTY26DEC18000CE,CE,18000,2026-12-29,15011842,65,58640,NIFTY,0.05,
1943,NIFTY26DEC18000PE,PE,18000,2026-12-29,15012098,65,58641,NIFTY,0.05,
1944,NIFTY26DEC28000CE,CE,28000,2026-12-29,12940034,65,50547,NIFTY,0.05,
1945,NIFTY26DEC28000PE,PE,28000,2026-12-29,12940290,65,50548,NIFTY,0.05,
1946,NIFTY26DEC17000PE,PE,17000,2026-12-29,15011586,65,58639,NIFTY,0.05,
1947,NIFTY26DEC28500PE,PE,28500,2026-12-29,14164738,65,55331,NIFTY,0.05,
1948,NIFTY26DEC16500CE,CE,16500,2026-12-29,14162434,65,55322,NIFTY,0.05,
1949,NIFTY26DEC34500CE,CE,34500,2026-12-29,14166018,65,55336,NIFTY,0.05,
1950,NIFTY26DEC34500PE,PE,34500,2026-12-29,14166274,65,55337,NIFTY,0.05,
1951,NIFTY26DEC33000CE,CE,33000,2026-12-29,12080642,65,47190,NIFTY,0.05,
1952,NIFTY26DEC33000PE,PE,33000,2026-12-29,12080898,65,47191,NIFTY,0.05,
1953,NIFTY26DEC31500CE,CE,31500,2026-12-29,14164994,65,55332,NIFTY,0.05,
1954,NIFTY26DEC31500PE,PE,31500,2026-12-29,14165250,65,55333,NIFTY,0.05,
1955,NIFTY26DEC31000CE,CE,31000,2026-12-29,10786818,65,42136,NIFTY,0.05,
1956,NIFTY26DEC30000CE,CE,30000,2026-12-29,9020162,65,35235,NIFTY,0.05,
1957,NIFTY26DEC30000PE,PE,30000,2026-12-29,9020674,65,35237,NIFTY,0.05,
1958,NIFTY26DEC29000CE,CE,29000,2026-12-29,9768450,65,38158,NIFTY,0.05,
1959,NIFTY26DEC29000PE,PE,29000,2026-12-29,9768706,65,38159,NIFTY,0.05,
1960,NIFTY26DEC28500CE,CE,28500,2026-12-29,14164482,65,55330,NIFTY,0.05,
1961,NIFTY26DEC16500PE,PE,16500,2026-12-29,14162690,65,55323,NIFTY,0.05,
1962,NIFTY26DEC16000CE,CE,16000,2026-12-29,15010818,65,58636,NIFTY,0.05,
1963,NIFTY26DEC16000PE,PE,16000,2026-12-29,15011074,65,58637,NIFTY,0.05,
1964,NIFTY26DEC15000CE,CE,15000,2026-12-29,15010306,65,58634,NIFTY,0.05,
1965,NIFTY26DEC15000PE,PE,15000,2026-12-29,15010562,65,58635,NIFTY,0.05,
1966,NIFTY26DEC14000PE,PE,14000,2026-12-29,15010050,65,58633,NIFTY,0.05,
1967,NIFTY26DEC13000PE,PE,13000,2026-12-29,15009538,65,58631,NIFTY,0.05,
1968,NIFTY26DEC12000PE,PE,12000,2026-12-29,15009026,65,58629,NIFTY,0.05,
1969,NIFTY27JUN22500CE,CE,22500,2027-06-29,14175746,65,55374,NIFTY,0.05,
1970,NIFTY27JUN22500PE,PE,22500,2027-06-29,14176002,65,55375,NIFTY,0.05,
1971,NIFTY27JUN24000CE,CE,24000,2027-06-29,18319362,65,71560,NIFTY,0.05,
1972,NIFTY27JUN24000PE,PE,24000,2027-06-29,18319618,65,71561,NIFTY,0.05,
1973,NIFTY27JUN21000CE,CE,21000,2027-06-29,18317570,65,71553,NIFTY,0.05,
1974,NIFTY27JUN21000PE,PE,21000,2027-06-29,18317826,65,71554,NIFTY,0.05,
1975,NIFTY27JUN25500CE,CE,25500,2027-06-29,14176258,65,55376,NIFTY,0.05,
1976,NIFTY27JUN25500PE,PE,25500,2027-06-29,14176514,65,55377,NIFTY,0.05,
1977,NIFTY27JUN19500CE,CE,19500,2027-06-29,14175234,65,55372,NIFTY,0.05,
1978,NIFTY27JUN19500PE,PE,19500,2027-06-29,14175490,65,55373,NIFTY,0.05,
1979,NIFTY27JUN19000CE,CE,19000,2027-06-29,18316546,65,71549,NIFTY,0.05,
1980,NIFTY27JUN19000PE,PE,19000,2027-06-29,18316802,65,71550,NIFTY,0.05,
1981,NIFTY27JUN27000CE,CE,27000,2027-06-29,13051138,65,50981,NIFTY,0.05,
1982,NIFTY27JUN27000PE,PE,27000,2027-06-29,13051906,65,50984,NIFTY,0.05,
1983,NIFTY27JUN18000CE,CE,18000,2027-06-29,18316034,65,71547,NIFTY,0.05,
1984,NIFTY27JUN18000PE,PE,18000,2027-06-29,18316290,65,71548,NIFTY,0.05,
1985,NIFTY27JUN28500CE,CE,28500,2027-06-29,14176770,65,55378,NIFTY,0.05,
1986,NIFTY27JUN28500PE,PE,28500,2027-06-29,14177026,65,55379,NIFTY,0.05,
1987,NIFTY27JUN16500CE,CE,16500,2027-06-29,14174210,65,55368,NIFTY,0.05,
1988,NIFTY27JUN16500PE,PE,16500,2027-06-29,14174978,65,55371,NIFTY,0.05,
1989,NIFTY27JUN30000CE,CE,30000,2027-06-29,9027074,65,35262,NIFTY,0.05,
1990,NIFTY27JUN30000PE,PE,30000,2027-06-29,9027330,65,35263,NIFTY,0.05,
1991,NIFTY27JUN15000CE,CE,15000,2027-06-29,18314242,65,71540,NIFTY,0.05,
1992,NIFTY27JUN15000PE,PE,15000,2027-06-29,18314498,65,71541,NIFTY,0.05,
1993,NIFTY27JUN31500CE,CE,31500,2027-06-29,14177282,65,55380,NIFTY,0.05,
1994,NIFTY27JUN31500PE,PE,31500,2027-06-29,14177538,65,55381,NIFTY,0.05,
1995,NIFTY27JUN33000CE,CE,33000,2027-06-29,12081154,65,47192,NIFTY,0.05,
1996,NIFTY27JUN33000PE,PE,33000,2027-06-29,12081410,65,47193,NIFTY,0.05,
1997,NIFTY27JUN34500PE,PE,34500,2027-06-29,14178562,65,55385,NIFTY,0.05,
1998,NIFTY27JUN34500CE,CE,34500,2027-06-29,14178306,65,55384,NIFTY,0.05,
1999,NIFTY27DEC22500CE,CE,22500,2027-12-28,14188546,65,55424,NIFTY,0.05,
2000,NIFTY27DEC22500PE,PE,22500,2027-12-28,14188802,65,55425,NIFTY,0.05,
2001,NIFTY27DEC23000PE,PE,23000,2027-12-28,13726466,65,53619,NIFTY,0.05,
2002,NIFTY27DEC22000PE,PE,22000,2027-12-28,13725954,65,53617,NIFTY,0.05,
2003,NIFTY27DEC24000CE,CE,24000,2027-12-28,13727746,65,53624,NIFTY,0.05,
2004,NIFTY27DEC24000PE,PE,24000,2027-12-28,13728002,65,53625,NIFTY,0.05,
2005,NIFTY27DEC21000CE,CE,21000,2027-12-28,13724930,65,53613,NIFTY,0.05,
2006,NIFTY27DEC21000PE,PE,21000,2027-12-28,13725442,65,53615,NIFTY,0.05,
2007,NIFTY27DEC25000CE,CE,25000,2027-12-28,13728258,65,53626,NIFTY,0.05,
2008,NIFTY27DEC25000PE,PE,25000,2027-12-28,13728514,65,53627,NIFTY,0.05,
2009,NIFTY27DEC20000PE,PE,20000,2027-12-28,13724418,65,53611,NIFTY,0.05,
2010,NIFTY27DEC25500CE,CE,25500,2027-12-28,14189058,65,55426,NIFTY,0.05,
2011,NIFTY27DEC25500PE,PE,25500,2027-12-28,14189314,65,55427,NIFTY,0.05,
